0.01,0.01,0.99,13.9824,-7.592686667,112.101813333
0.01,0.0,1.0,13.41,-7.592698333,112.101848333
0.01,0.0,1.02,14.112,-7.59271,112.101881667
0.01,0.02,1.0,13.1868,-7.592718333,112.101913333
0.02,0.02,0.97,13.1868,-7.592718333,112.101913333
0.0,0.0,0.98,14.742,-7.59274,112.10198
0.03,0.0,1.06,15.4836,-7.59275,112.102015
0.02,0.04,1.01,15.336,-7.592758333,112.102053333
0.0,0.0,0.94,16.9272,-7.592768333,112.102096667
0.0,0.01,1.0,16.9272,-7.592768333,112.102096667
0.01,0.03,1.02,14.5944,-7.592783333,112.102176667
0.02,0.02,1.05,15.7248,-7.592791667,112.102218333
0.01,0.02,0.99,15.7968,-7.592798333,112.102258333
0.0,0.05,0.98,17.4096,-7.592806667,112.102301667
0.0,0.01,1.01,17.4096,-7.592806667,112.102301667
0.0,0.01,1.0,17.2404,-7.592825,112.10239
0.0,0.0,0.99,17.28,-7.59284,112.102435
0.0,0.02,1.02,18.1116,-7.592855,112.10248
0.01,0.04,1.01,16.7796,-7.592868333,112.102526667
0.0,0.03,0.99,16.7796,-7.592868333,112.102526667
0.01,0.03,0.98,17.0208,-7.592893333,112.102613333
0.02,0.03,1.02,17.892,-7.592908333,112.102658333
0.01,0.02,0.97,18.4104,-7.592925,112.10271
0.01,0.02,0.99,18.0216,-7.59294,112.102758333
0.0,0.0,0.99,18.0216,-7.59294,112.102758333
0.01,0.02,1.0,16.4268,-7.59297,112.102843333
0.03,0.01,0.89,17.37,-7.592983333,112.102886667
0.01,0.0,0.98,20.2068,-7.592996667,112.102935
0.01,0.01,1.0,21.2796,-7.59301,112.102986667
0.0,0.03,1.06,21.2796,-7.59301,112.102986667
0.02,0.03,0.99,18.4644,-7.59303,112.103073333
0.03,0.01,0.97,15.5016,-7.593038333,112.10311
0.0,0.02,0.99,13.6692,-7.593046667,112.10314
0.0,0.02,0.97,11.9808,-7.593055,112.103168333
0.0,0.01,0.96,11.9808,-7.593055,112.103168333
0.0,0.0,0.98,13.2984,-7.593073333,112.10323
0.0,0.0,1.0,14.058,-7.593083333,112.103261667
0.0,0.02,0.99,13.7052,-7.593091667,112.10329
0.01,0.0,0.96,14.058,-7.593101667,112.103323333
0.01,0.02,0.97,14.058,-7.593101667,112.103323333
0.02,0.02,1.0,15.0948,-7.593125,112.103388333
0.02,0.01,1.01,15.2064,-7.593136667,112.103423333
0.02,0.0,1.03,14.9076,-7.593148333,112.103456667
0.01,0.02,0.96,15.7608,-7.593161667,112.103491667
0.01,0.0,0.99,15.7608,-7.593161667,112.103491667
0.01,0.0,0.99,16.1676,-7.59319,112.103565
0.02,0.01,0.99,16.1856,-7.593205,112.103603333
0.01,0.02,1.01,17.1108,-7.59322,112.10365
0.02,0.0,0.96,17.8164,-7.59324,112.103703333
0.01,0.01,0.97,17.8164,-7.59324,112.103703333
0.0,0.0,0.97,17.8164,-7.593271667,112.10379
0.02,0.03,0.99,17.964,-7.593291667,112.103835
0.0,0.0,1.0,18.6696,-7.59331,112.103886667
0.01,0.01,1.01,18.54,-7.593326667,112.103931667
0.01,0.0,0.99,18.612,-7.593341667,112.103975
0.0,0.0,0.99,18.7416,-7.59336,112.104021667
0.0,0.0,1.0,18.7776,-7.593375,112.104063333
0.01,0.01,1.0,18.7776,-7.593391667,112.104106667
