0.07,0.04,0.96,81.5544,-7.3682,112.656928333
0.08,0.02,1.04,79.1748,-7.368295,112.656753333
0.11,0.04,1.06,78.5916,-7.36839,112.65658
0.11,0.03,0.98,78.5916,-7.368485,112.656406667
0.06,0.06,1.03,80.9064,-7.368576667,112.656225
0.04,0.01,1.04,80.3412,-7.368671667,112.656046667
0.11,0.08,0.98,79.758,-7.368766667,112.65587
0.03,0.0,0.94,78.336,-7.368863333,112.655698333
0.11,0.04,1.01,78.012,-7.368958333,112.655526667
0.06,0.07,1.04,75.9528,-7.369051667,112.65536
0.09,0.04,1.01,74.4732,-7.369143333,112.655196667
0.01,0.01,0.99,78.3396,-7.369238333,112.655025
0.08,0.01,1.1,90.504,-7.36935,112.654826667
0.09,0.01,0.97,83.2788,-7.369445,112.65464
0.06,0.01,0.99,88.9056,-7.369545,112.65444
0.09,0.03,0.95,80.6184,-7.369638333,112.65426
0.09,0.09,1.08,91.3644,-7.369731667,112.65405
0.07,0.0,1.12,83.5884,-7.369821667,112.65386
0.06,0.01,1.0,79.9308,-7.369908333,112.653673333
0.11,0.02,1.07,79.8948,-7.369991667,112.653478333
0.09,0.03,1.1,80.6904,-7.37007,112.653255
0.04,0.0,0.93,85.788,-7.370155,112.653056667
0.09,0.03,1.11,79.7184,-7.370243333,112.652876667
0.06,0.01,0.96,80.2116,-7.370331667,112.652706667
0.1,0.0,1.12,79.434,-7.370421667,112.652533333
0.05,0.01,0.88,80.6076,-7.370511667,112.652351667
0.08,0.02,1.01,79.7832,-7.370601667,112.652173333
0.07,0.01,0.99,68.31,-7.370688333,112.652025
0.13,0.04,1.03,79.3584,-7.37078,112.651848333
0.05,0.0,0.99,79.3944,-7.37087,112.65167
0.03,0.0,1.01,79.47,-7.370961667,112.65149
0.07,0.03,1.18,79.4124,-7.371051667,112.651315
0.05,0.01,0.95,86.2704,-7.371165,112.65113
0.03,0.01,0.95,79.3044,-7.371258333,112.650961667
0.09,0.01,1.08,78.5052,-7.37135,112.650805
0.05,0.05,1.1,78.21,-7.371443333,112.650636667
0.1,0.04,1.0,78.2748,-7.371536667,112.650463333
0.04,0.02,1.04,91.278,-7.37164,112.650258333
0.09,0.03,1.17,78.876,-7.37174,112.650056667
0.08,0.01,0.99,78.9336,-7.371835,112.649881667
0.06,0.0,1.03,79.2468,-7.371935,112.649708333
0.05,0.01,1.05,79.3404,-7.372043333,112.649548333
0.14,0.04,1.14,79.1748,-7.372138333,112.649373333
0.08,0.01,1.02,79.3224,-7.372231667,112.649191667
0.09,0.01,1.13,80.3592,-7.37234,112.648993333
0.08,0.01,0.9,80.3412,-7.372431667,112.648805
0.08,0.01,1.06,80.3952,-7.372525,112.648615
0.07,0.02,1.02,74.3868,-7.372606667,112.648446667
0.04,0.03,0.96,79.7832,-7.372705,112.64826
0.16,0.03,1.2,79.7652,-7.372801667,112.648081667
0.05,0.01,1.08,80.136,-7.3729,112.647891667
0.06,0.04,0.92,80.2656,-7.373001667,112.64771
0.1,0.04,0.99,84.168,-7.373098333,112.647521667
0.04,0.02,1.0,79.7292,-7.373188333,112.647343333
0.04,0.01,0.99,80.3772,-7.373291667,112.647151667
0.09,0.02,1.04,80.9712,-7.373396667,112.646961667
0.06,0.0,0.98,80.8596,-7.3735,112.646783333
0.03,0.01,1.1,84.258,-7.373603333,112.646598333
0.06,0.0,1.01,82.2276,-7.373706667,112.646413333
0.03,0.03,0.94,81.1548,-7.373811667,112.646258333
0.15,0.04,1.14,79.2648,-7.373913333,112.646106667
0.01,0.02,0.95,79.1712,-7.374013333,112.645933333
0.08,0.01,1.1,79.2396,-7.374111667,112.64576
0.1,0.01,1.16,79.1172,-7.374208333,112.645583333
0.08,0.0,0.9,79.2288,-7.374305,112.645406667
0.05,0.01,1.04,79.3584,-7.374401667,112.645228333
0.02,0.03,0.99,79.4124,-7.3745,112.645055
0.08,0.01,1.05,78.012,-7.374595,112.644883333
0.13,0.09,1.06,79.7472,-7.374693333,112.6447
0.08,0.01,1.06,80.2836,-7.374793333,112.64451
0.04,0.0,1.0,81.0072,-7.374893333,112.644316667
0.06,0.04,1.02,81.5796,-7.374991667,112.64412
0.07,0.01,1.0,84.2004,-7.375091667,112.643933333
0.09,0.02,0.99,81.6192,-7.375188333,112.643755
0.09,0.05,1.0,81.1548,-7.375283333,112.64358
0.1,0.0,1.1,81.1908,-7.375378333,112.643395
0.01,0.04,1.02,81.3204,-7.375473333,112.643198333
0.09,0.03,1.07,83.8872,-7.375571667,112.643011667
0.04,0.02,0.94,81.468,-7.375671667,112.642821667
0.05,0.01,1.02,81.5436,-7.375766667,112.642628333
0.06,0.01,0.98,81.5976,-7.375858333,112.642435
0.06,0.02,1.05,81.1188,-7.37595,112.642258333
0.09,0.02,0.94,80.748,-7.376045,112.642086667
0.13,0.07,1.16,80.8776,-7.376143333,112.641906667
0.06,0.01,1.01,81.2664,-7.376241667,112.641723333
0.12,0.04,1.06,80.802,-7.37634,112.641553333
0.1,0.04,1.14,80.3592,-7.376438333,112.641385
0.08,0.01,0.96,79.6932,-7.376535,112.641216667
0.01,0.02,1.04,78.9336,-7.376626667,112.64105
0.03,0.01,1.05,78.9516,-7.37672,112.640876667
0.1,0.0,1.0,78.9876,-7.376813333,112.640701667
0.05,0.01,1.01,78.9516,-7.376908333,112.640531667
0.07,0.04,1.02,78.894,-7.377001667,112.64036
0.06,0.03,1.01,79.0236,-7.377096667,112.640166667
0.08,0.01,0.98,78.9876,-7.377198333,112.64001
0.02,0.07,0.89,79.0416,-7.377303333,112.639833333
0.08,0.04,0.88,79.506,-7.377405,112.639646667
0.06,0.13,1.2,78.858,-7.377501667,112.639526667
0.05,0.01,0.7,78.858,-7.377581667,112.63935
0.03,0.02,0.98,78.858,-7.377681667,112.639178333
0.01,0.05,1.03,78.7644,-7.377778333,112.639015
0.13,0.0,1.0,78.6528,-7.377875,112.638841667
0.14,0.09,1.22,78.5628,-7.377968333,112.638666667
0.06,0.06,1.2,77.9328,-7.37806,112.6385
0.14,0.06,0.96,77.0796,-7.37815,112.63834
0.13,0.1,0.96,77.0256,-7.378235,112.638146667
0.01,0.14,1.02,77.0256,-7.378303333,112.637921667
0.06,0.07,1.01,76.95,-7.378385,112.63774
0.02,0.04,1.3,76.6548,-7.37847,112.637568333
0.02,0.02,0.84,76.5252,-7.378545,112.637381667
0.01,0.02,1.13,75.9708,-7.378623333,112.637196667
0.0,0.07,0.98,75.8376,-7.3787,112.637028333
0.13,0.1,1.02,75.4128,-7.378783333,112.63686
0.13,0.05,0.82,74.5992,-7.378865,112.636705
0.01,0.01,1.02,72.2448,-7.378938333,112.636586667
0.04,0.01,0.94,71.4312,-7.379015,112.636451667
0.01,0.11,0.97,70.4304,-7.379091667,112.636318333
0.06,0.07,1.04,68.6916,-7.379163333,112.6362
0.1,0.07,1.15,66.4308,-7.379228333,112.636096667
0.01,0.03,0.96,65.0592,-7.379295,112.63598
0.08,0.08,1.11,63.0972,-7.379355,112.635865
0.06,0.02,0.92,60.3756,-7.379408333,112.635768333
0.04,0.01,0.9,57.5964,-7.379458333,112.635696667
0.01,0.07,1.08,57.006,-7.379516667,112.63559
0.04,0.01,1.19,56.412,-7.379578333,112.635478333
0.01,0.04,1.1,55.6164,-7.379638333,112.635363333
0.04,0.07,1.11,54.9504,-7.379698333,112.635248333
0.06,0.08,1.09,53.3196,-7.379768333,112.63516
0.08,0.01,1.06,51.7068,-7.379836667,112.63506
0.15,0.01,0.95,50.5224,-7.379886667,112.634953333
0.15,0.02,1.05,50.058,-7.379918333,112.634858333
0.09,0.02,1.0,50.1696,-7.379958333,112.63474
0.04,0.05,0.96,50.058,-7.380003333,112.634616667
0.01,0.02,1.2,48.4308,-7.38003,112.634506667
0.04,0.04,1.04,47.7432,-7.380063333,112.63439
0.06,0.02,1.1,47.0232,-7.380106667,112.634285
0.08,0.03,0.92,45.9288,-7.38015,112.634195
0.1,0.04,1.11,45.8172,-7.3802,112.634093333
0.09,0.06,1.15,45.1332,-7.380248333,112.634001667
0.01,0.02,1.07,44.0388,-7.380293333,112.633916667
0.05,0.04,1.08,43.3368,-7.38034,112.633816667
0.04,0.01,1.03,42.7428,-7.380386667,112.633718333
0.01,0.04,1.09,41.4468,-7.380431667,112.633633333
0.06,0.02,1.04,40.2804,-7.380468333,112.63355
0.09,0.01,1.02,39.2076,-7.380511667,112.633468333
0.11,0.02,1.02,38.43,-7.380555,112.633383333
0.01,0.08,1.01,38.0772,-7.380598333,112.6333
0.08,0.06,1.01,37.4472,-7.380641667,112.63322
0.15,0.0,0.94,37.3176,-7.380678333,112.633115
0.05,0.05,1.06,36.576,-7.380718333,112.633036667
0.08,0.02,0.94,35.8344,-7.38076,112.632961667
0.08,0.02,1.0,34.9488,-7.380803333,112.632896667
0.13,0.03,1.07,33.948,-7.38085,112.63284
0.05,0.02,0.99,33.1884,-7.38089,112.632773333
0.06,0.05,0.96,32.1336,-7.38093,112.63271
0.04,0.04,0.99,31.0212,-7.380971667,112.632655
0.04,0.03,1.0,30.9852,-7.38101,112.632588333
0.08,0.04,1.04,30.8736,-7.381046667,112.63252
0.06,0.03,1.0,30.9672,-7.381086667,112.632446667
0.07,0.04,1.06,31.0212,-7.381128333,112.632376667
0.04,0.03,1.05,30.2436,-7.381163333,112.632318333
0.07,0.04,1.11,28.818,-7.381196667,112.632271667
0.08,0.04,1.03,27.8172,-7.38123,112.63222
0.09,0.04,1.03,27.7812,-7.381263333,112.632161667
0.03,0.01,1.0,27.6876,-7.381298333,112.632103333
0.07,0.05,1.0,25.1856,-7.38132,112.632091667
