0.03,0.04,0.03,nan,0.0,0.0
0.13,0.02,1.02,48.6036,-7.38471,112.626086667
0.13,0.06,1.05,nan,0.0,0.0
0.1,0.0,0.96,47.1816,-7.385221667,112.62506
0.07,0.01,1.0,50.4684,-7.385285,112.62495
0.09,0.04,0.94,52.2,-7.385348333,112.624835
0.08,0.05,1.0,52.2,-7.385411667,112.62472
0.1,0.02,1.05,50.9724,-7.385468333,112.624605
0.08,0.03,1.04,46.4868,-7.385476667,112.624488333
0.03,0.04,0.03,nan,0.0,0.0
0.03,0.02,0.99,60.2136,-7.386373333,112.622546667
0.05,0.03,1.01,58.1292,-7.386433333,112.622413333
0.08,0.03,0.98,56.0124,-7.386495,112.622286667
0.04,0.02,1.05,60.1596,-7.386563333,112.622151667
0.13,0.04,1.03,64.0512,-7.38663,112.622005
0.06,0.04,1.03,61.6932,-7.386693333,112.621863333
0.08,0.03,1.1,61.6392,-7.386763333,112.621725
0.08,0.03,0.95,52.2828,-7.38683,112.621611667
0.06,0.01,1.06,57.204,-7.386891667,112.621481667
0.09,0.04,1.09,57.8052,-7.386953333,112.62135
0.1,0.03,1.02,52.7508,-7.387013333,112.621231667
0.08,0.03,1.14,33.5448,-7.387065,112.621165
0.04,0.0,0.96,56.9124,-7.387131667,112.621038333
0.07,0.02,1.05,53.0532,-7.387193333,112.62092
0.1,0.01,0.98,50.0904,-7.387251667,112.620808333
0.06,0.02,1.01,55.4148,-7.387313333,112.620683333
0.07,0.02,1.02,57.4992,-7.38738,112.620555
0.06,0.0,0.96,56.9124,-7.387446667,112.620428333
0.07,0.02,0.98,51.8472,-7.387516667,112.620318333
0.06,0.04,1.05,49.086,-7.387586667,112.620216667
0.11,0.01,1.08,48.3444,-7.387653333,112.620115
0.07,0.02,1.06,51.2892,-7.387723333,112.620006667
0.04,0.0,1.11,47.2428,-7.38779,112.619908333
0.04,0.0,1.03,49.104,-7.387855,112.619803333
0.07,0.0,1.05,53.4276,-7.387921667,112.619686667
0.08,0.01,1.11,54.1008,-7.387991667,112.61957
0.08,0.01,1.03,57.6252,-7.388065,112.619445
0.04,0.01,1.11,54.234,-7.388138333,112.61933
0.07,0.01,1.05,137.0268,-7.388243333,112.619001667
0.08,0.02,0.96,99.7416,-7.388326667,112.618765
0.07,0.04,1.13,105.6024,-7.388406667,112.618511667
0.04,0.02,1.03,78.012,-7.388476667,112.618328333
0.06,0.01,0.99,76.5396,-7.388545,112.618148333
0.06,0.03,1.0,53.9604,-7.388601667,112.618025
0.09,0.01,1.08,56.016,-7.388666667,112.6179
0.1,0.03,0.97,51.5736,-7.388726667,112.617785
0.04,0.06,1.05,58.77,-7.3888,112.617656667
0.03,0.02,1.03,60.3756,-7.388871667,112.617533333
0.09,0.0,0.95,67.5756,-7.388945,112.61738
0.06,0.01,1.04,59.1336,-7.389005,112.61724
0.01,0.02,0.98,59.9436,-7.389065,112.617101667
0.09,0.01,1.06,40.3092,-7.389108333,112.61701
0.06,0.01,0.99,59.2452,-7.389175,112.616876667
0.07,0.02,1.02,54.5364,-7.389238333,112.616755
0.04,0.02,1.1,59.67,-7.38932,112.616621667
0.18,0.04,1.0,nan,0.0,0.0
0.08,0.01,0.96,61.3368,-7.39043,112.614451667
0.11,0.01,1.01,61.3764,-7.390503333,112.614323333
0.08,0.03,1.04,62.7444,-7.390575,112.614185
0.08,0.06,1.06,62.3736,-7.390638333,112.614043333
0.09,0.0,0.99,61.9848,-7.3907,112.613901667
0.11,0.01,1.01,61.9128,-7.390771667,112.613776667
0.08,0.04,1.08,61.9668,-7.390846667,112.613636667
0.07,0.03,0.98,62.7084,-7.39093,112.613493333
0.05,0.02,1.01,62.784,-7.391018333,112.613358333
0.07,0.04,1.04,62.6544,-7.3911,112.613225
0.1,0.04,1.1,62.9676,-7.391183333,112.613088333
0.04,0.04,1.02,63.0036,-7.391266667,112.612948333
0.08,0.02,1.0,63.0612,-7.391338333,112.612795
0.12,0.04,1.1,63.3744,-7.391408333,112.612641667
0.09,0.02,1.03,62.9316,-7.391476667,112.612495
0.04,0.03,1.11,62.8956,-7.39155,112.612363333
0.09,0.06,1.04,62.3016,-7.391616667,112.612243333
0.12,0.03,0.99,62.244,-7.391685,112.612116667
0.11,0.02,1.06,62.5788,-7.391758333,112.611986667
0.06,0.01,0.92,62.4672,-7.391828333,112.611858333
0.09,0.0,1.01,61.506,-7.391898333,112.611733333
0.09,0.06,1.0,61.8948,-7.391971667,112.611605
0.11,0.01,1.03,62.766,-7.39205,112.61147
0.1,0.02,1.11,63.7128,-7.392191667,112.611175
0.14,0.01,1.02,64.6272,-7.392268333,112.611031667
0.03,0.04,0.96,65.394,-7.392268333,112.611031667
0.09,0.06,1.01,67.7376,-7.39243,112.610741667
0.08,0.05,1.0,67.0968,-7.392521667,112.6106
0.06,0.03,0.92,66.9096,-7.392615,112.61046
0.06,0.01,0.94,67.1364,-7.392615,112.61046
0.1,0.04,1.01,67.0968,-7.392793333,112.610176667
0.09,0.04,1.07,70.0308,-7.39288,112.610023333
0.06,0.04,1.03,68.9904,-7.39297,112.609875
0.11,0.03,1.13,67.4028,-7.393055,112.609728333
0.09,0.02,1.08,66.2616,-7.39314,112.609585
0.05,0.01,1.04,66.1896,-7.393235,112.609448333
0.06,0.0,1.03,66.7332,-7.39333,112.60931
0.08,0.02,1.02,68.652,-7.393426667,112.609166667
0.13,0.02,1.03,69.3396,-7.393521667,112.609013333
0.03,0.02,0.98,71.5176,-7.393618333,112.608861667
0.17,0.06,1.03,69.4512,-7.393715,112.60871
0.07,0.02,1.01,69.3,-7.393811667,112.608565
0.03,0.02,0.93,nan,0.0,0.0
0.03,0.01,1.07,68.634,-7.396921667,112.603561667
0.08,0.07,1.03,69.912,-7.39703,112.603393333
0.08,0.04,1.02,nan,0.0,0.0
0.1,0.02,1.0,68.9112,-7.397961667,112.602173333
0.12,0.03,1.14,69.3216,-7.398076667,112.602035
0.05,0.0,1.05,70.0596,-7.398195,112.601893333
0.04,0.02,1.0,70.8768,-7.398313333,112.601743333
0.1,0.07,0.99,71.4492,-7.398435,112.60159
0.07,0.01,1.06,71.4312,-7.398553333,112.601445
0.04,0.03,1.01,71.4312,-7.398671667,112.601303333
0.05,0.01,1.06,71.4888,-7.398791667,112.601158333
0.05,0.04,0.99,nan,0.0,0.0
0.06,0.06,0.92,72.1728,-7.400088333,112.599573333
0.07,0.01,1.03,72.1152,-7.400211667,112.599436667
0.12,0.01,1.03,nan,0.0,0.0
0.08,0.02,1.03,70.56,-7.401111667,112.598368333
0.12,0.02,1.17,70.47,-7.401223333,112.598233333
0.09,0.03,0.99,70.578,-7.401348333,112.598105
0.09,0.04,1.01,71.136,-7.401475,112.597968333
0.06,0.02,0.9,71.19,-7.4016,112.597838333
0.1,0.01,1.05,71.2836,-7.401726667,112.5977
0.06,0.02,1.16,71.2296,-7.401831667,112.59755
0.08,0.03,1.05,71.2476,-7.401926667,112.59739
0.08,0.07,1.02,72.1548,-7.402026667,112.597221667
0.1,0.04,0.89,72.9864,-7.402098333,112.597021667
0.04,0.03,1.03,72.9504,-7.40218,112.596851667
0.06,0.01,1.0,72.1728,-7.402276667,112.596701667
0.07,0.07,0.97,71.4312,-7.402368333,112.596548333
0.01,0.0,0.98,71.3016,-7.402465,112.596391667
0.05,0.04,1.32,70.6716,-7.402561667,112.596236667
0.01,0.13,1.06,70.7076,-7.40266,112.596085
0.02,0.0,0.96,71.136,-7.402776667,112.59595
0.2,0.04,1.01,70.542,-7.402908333,112.595845
0.2,0.02,0.83,70.6536,-7.403018333,112.595705
0.03,0.01,1.1,70.1352,-7.403131667,112.595575
0.01,0.01,1.0,70.0992,-7.40324,112.59543
0.01,0.04,1.19,69.4872,-7.403343333,112.595283333
0.02,0.02,0.76,68.7636,-7.403446667,112.595145
0.02,0.02,1.15,66.8772,-7.403538333,112.595015
0.1,0.02,1.09,65.8188,-7.403635,112.594886667
0.05,0.1,1.09,65.43,-7.403703333,112.594735
0.15,0.06,1.23,65.412,-7.403781667,112.59459
0.13,0.01,1.12,64.4508,-7.403866667,112.594458333
0.01,0.02,0.98,63.1548,-7.403963333,112.594345
0.03,0.01,1.08,62.6544,-7.40406,112.59423
0.01,0.03,1.04,61.8552,-7.404156667,112.594116667
0.09,0.05,0.84,61.7256,-7.404255,112.594001667
0.09,0.0,0.99,61.0056,-7.40435,112.59389
0.18,0.02,0.79,61.3368,-7.40445,112.593766667
0.08,0.01,0.97,61.4664,-7.40455,112.593648333
0.05,0.07,1.14,60.9876,-7.404646667,112.59353
0.16,0.05,1.02,60.264,-7.404745,112.593415
0.06,0.06,0.98,59.8392,-7.404841667,112.593301667
0.01,0.01,0.87,59.3028,-7.404938333,112.593188333
0.04,0.1,1.09,58.302,-7.405031667,112.593081667
0.04,0.03,1.0,57.5244,-7.405121667,112.592968333
0.14,0.05,1.09,56.5776,-7.405208333,112.592863333
0.1,0.08,1.2,55.6524,-7.405293333,112.59276
0.15,0.02,1.06,54.8388,-7.405376667,112.592661667
0.03,0.01,1.06,53.9676,-7.405461667,112.592571667
0.03,0.06,1.12,51.948,-7.405538333,112.592491667
0.01,0.08,1.0,50.5044,-7.405618333,112.592416667
0.15,0.02,0.85,49.2804,-7.405695,112.59234
