1,0.16,0.89,nan,0.0,0.0
2,0.18,0.95,1.3716,-7.285043333,112.795711667
3,0.18,0.95,1.4832,-7.285051667,112.79571
4,0.18,0.95,1.4436,-7.285053333,112.795718333
5,0.17,0.95,1.3716,-7.285055,112.795723333
6,0.17,0.94,1.4832,-7.285058333,112.795721667
7,0.18,0.95,1.4256,-7.285063333,112.79572
8,0.17,0.95,1.3896,-7.285063333,112.795715
9,0.18,0.94,1.4256,-7.285066667,112.795711667
10,0.18,0.94,1.5372,-7.285073333,112.795713333
11,0.17,0.95,2.3904,-7.28507,112.795708333
12,0.18,0.95,1.278,-7.285063333,112.795706667
13,0.18,0.95,1.242,-7.285066667,112.795706667
14,0.18,0.95,1.1844,-7.285061667,112.795703333
15,0.17,0.95,0.9828,-7.285068333,112.795748333
16,0.17,0.94,4.824,-7.285071667,112.79576
17,0.18,0.95,0.8712,-7.285075,112.795761667
18,0.17,0.95,0.8892,-7.285076667,112.795763333
19,0.19,0.94,0.8712,-7.285078333,112.795763333
20,0.17,0.95,0.7956,-7.285081667,112.795765
21,0.18,0.95,0.6624,-7.285083333,112.795765
22,0.18,0.94,0.7236,-7.285085,112.795765
23,0.18,0.95,0.612,-7.285086667,112.795765
24,0.18,0.94,0.5364,-7.285088333,112.795765
25,0.17,0.95,0.5004,-7.28509,112.795766667
26,0.18,0.95,0.0,-7.28509,112.795766667
27,0.18,0.95,0.5724,-7.285091667,112.795768333
28,0.18,0.94,0.5544,-7.285091667,112.79577
29,0.18,0.95,0.4644,-7.285091667,112.79577
30,0.18,0.94,0.3132,-7.285093333,112.795771667
31,0.18,0.95,0.936,-7.285091667,112.795773333
32,0.17,0.95,0.4644,-7.285091667,112.795773333
33,0.17,0.93,0.612,-7.28509,112.795773333
34,0.17,0.94,0.7236,-7.285088333,112.795771667
35,0.17,0.94,0.7596,-7.285086667,112.795771667
36,0.18,0.95,0.936,-7.285085,112.79577
37,0.19,0.95,1.0188,-7.285083333,112.795768333
38,0.18,0.94,1.1304,-7.285081667,112.795766667
39,0.18,0.95,1.0944,-7.285068333,112.79577
40,0.18,0.96,0.9432,-7.285065,112.795771667
41,0.19,0.94,2.736,-7.285058333,112.795773333
42,0.17,0.95,0.9828,-7.285053333,112.795775
43,0.17,0.95,0.8892,-7.28505,112.795778333
44,0.18,0.95,0.8316,-7.285048333,112.795776667
45,0.18,0.94,0.7236,-7.285046667,112.795775
46,0.18,0.95,0.936,-7.285045,112.795773333
47,0.19,0.94,0.3528,-7.285045,112.795773333
48,0.17,0.95,0.2772,-7.285045,112.795771667
49,0.18,0.95,0.3348,-7.285045,112.795771667
50,0.18,0.94,0.4428,-7.285045,112.79577
51,0.18,0.95,0.0,-7.285045,112.79577
52,0.18,0.94,0.5724,-7.285045,112.795768333
53,0.17,0.94,0.5724,-7.285045,112.795766667
54,0.17,0.94,0.5544,-7.285045,112.795765
55,0.17,0.94,0.5724,-7.285046667,112.795765
56,0.17,0.95,0.6624,-7.285046667,112.795763333
57,0.17,0.94,0.63,-7.285048333,112.795763333
58,0.17,0.94,0.7236,-7.28505,112.795761667
59,0.18,0.95,0.684,-7.28505,112.79576
60,0.17,0.95,0.684,-7.285051667,112.795758333
61,0.18,0.95,0.6624,-7.285051667,112.795756667
62,0.17,0.95,0.8712,-7.285053333,112.795755
63,0.19,0.95,0.666,-7.285053333,112.795753333
64,0.17,0.95,0.702,-7.285053333,112.795751667
65,0.17,0.95,0.666,-7.285055,112.79575
66,0.17,0.95,0.0,-7.285055,112.79575
67,0.18,0.95,0.63,-7.285055,112.795748333
68,0.17,0.95,0.666,-7.285056667,112.795746667
69,0.18,0.95,0.612,-7.285056667,112.795745
70,0.17,0.95,0.648,-7.285058333,112.795745
71,0.19,0.94,0.936,-7.28506,112.795743333
72,0.17,0.95,0.666,-7.28506,112.795741667
73,0.18,0.95,0.702,-7.285061667,112.795741667
74,0.18,0.95,0.594,-7.285063333,112.795741667
75,0.18,0.95,0.63,-7.285065,112.79574
76,0.18,0.95,0.6624,-7.285066667,112.79574
77,0.18,0.94,0.702,-7.285068333,112.795741667
78,0.21,0.95,0.594,-7.28507,112.795741667
79,0.18,0.95,0.4644,-7.285071667,112.795741667
80,0.18,0.94,0.3348,-7.285071667,112.795741667
81,0.18,0.94,0.2592,-7.285073333,112.795741667
82,0.18,0.95,0.2772,-7.285073333,112.795741667
83,0.18,0.95,0.3528,-7.285075,112.795741667
84,0.18,0.95,0.3528,-7.285075,112.795743333
85,0.17,0.95,0.2412,-7.285075,112.795743333
86,0.17,0.95,0.6624,-7.285076667,112.795743333
87,0.18,0.95,0.3528,-7.285076667,112.795743333
88,0.18,0.95,0.4068,-7.285076667,112.795745
89,0.18,0.95,0.5364,-7.285076667,112.795746667
90,0.18,0.94,0.5544,-7.285078333,112.795746667
91,0.18,0.95,0.5184,-7.285078333,112.795748333
92,0.18,0.95,0.702,-7.285078333,112.79575
93,0.17,0.94,0.8712,-7.285078333,112.795751667
94,0.17,0.95,0.9432,-7.285078333,112.795755
95,0.18,0.94,0.9252,-7.285078333,112.795756667
96,0.18,0.95,0.9828,-7.285076667,112.79576
97,0.17,0.95,0.9072,-7.285076667,112.795761667
98,0.18,0.94,0.8712,-7.285076667,112.795765
99,0.17,0.95,0.8316,-7.285076667,112.795766667
100,0.17,0.94,0.8712,-7.285076667,112.795768333
101,0.17,0.95,1.4832,-7.285075,112.795771667
102,0.18,0.95,0.8712,-7.285073333,112.795773333
103,0.18,0.94,0.8712,-7.285071667,112.795775
104,0.17,0.94,0.8136,-7.28507,112.795776667
105,0.18,0.95,0.7776,-7.285068333,112.795776667
106,0.18,0.95,0.8532,-7.285066667,112.795778333
107,0.17,0.95,0.8532,-7.285065,112.79578
108,0.17,0.95,0.8532,-7.285063333,112.795781667
109,0.18,0.95,0.8712,-7.285061667,112.795783333
110,0.18,0.95,0.9648,-7.28506,112.795783333
111,0.18,0.95,1.0944,-7.285058333,112.795785
112,0.17,0.95,1.0944,-7.285051667,112.795788333
113,0.17,0.95,1.1844,-7.285045,112.795793333
114,0.17,0.94,1.2024,-7.285041667,112.795796667
115,0.18,0.95,1.242,-7.28504,112.7958
116,0.18,0.95,1.2024,-7.285038333,112.795796667
117,0.17,0.95,1.1664,-7.285033333,112.795795
118,0.19,0.95,1.1484,-7.28503,112.795795
119,0.18,0.95,1.1844,-7.285023333,112.7958
120,0.17,0.95,1.1664,-7.285018333,112.795805
121,0.18,0.95,1.1484,-7.285016667,112.795808333
122,0.17,0.95,1.224,-7.28501,112.795813333
123,0.18,0.95,1.26,-7.285005,112.795818333
124,0.17,0.94,1.224,-7.285,112.795821667
125,0.19,0.95,1.242,-7.284996667,112.795825
126,0.17,0.94,1.1844,-7.284993333,112.795828333
127,0.18,0.95,1.1484,-7.28499,112.795831667
128,0.18,0.95,1.1844,-7.284985,112.795835
129,0.18,0.94,1.0944,-7.284985,112.795838333
130,0.18,0.95,1.0368,-7.284986667,112.795841667
131,0.18,0.94,1.0008,-7.284991667,112.795845
132,0.18,0.94,0.8712,-7.284998333,112.795845
133,0.18,0.95,0.8532,-7.285001667,112.795846667
134,0.18,0.94,0.7416,-7.285001667,112.795848333
135,0.17,0.95,0.7416,-7.285001667,112.79585
136,0.18,0.95,0.7236,-7.285001667,112.795853333
137,0.17,0.94,0.5184,-7.285001667,112.795855
138,0.18,0.95,0.4248,-7.285,112.795855
139,0.18,0.95,0.3708,-7.285,112.795856667
140,0.18,0.94,0.3708,-7.285,112.795856667
141,0.17,0.94,0.3888,-7.285,112.795858333
142,0.17,0.94,0.3528,-7.285,112.795858333
143,0.17,0.95,0.2952,-7.284998333,112.79586
144,0.17,0.97,0.2952,-7.284998333,112.79586
145,0.17,0.95,0.2412,-7.284998333,112.795861667
146,0.18,0.95,0.2052,-7.284998333,112.795861667
