106,0.83,0.48,-0.76,8.37,-7.284245,112.79278
107,0.71,0.19,-0.6,7.3908,-7.284256667,112.792798333
108,0.7,0.4,-0.7,6.1668,-7.284261667,112.792815
109,0.38,0.25,-0.64,6.426,-7.284256667,112.792826667
110,0.5,0.38,-0.59,7.4988,-7.284253333,112.792841667
111,0.44,0.45,-0.62,8.4456,-7.284251667,112.792861667
112,0.3,0.4,-0.7,8.334,-7.284251667,112.79288
113,0.76,0.57,-0.72,10.0008,-7.284251667,112.792901667
114,0.58,0.38,-0.71,10.0008,-7.284251667,112.792901667
115,0.39,0.44,-0.55,12.186,-7.284255,112.79293
116,0.72,0.46,-0.64,13.5396,-7.284255,112.792963333
117,0.75,0.36,-0.6,13.5396,-7.284255,112.792963333
118,0.36,0.46,-0.66,13.5396,-7.284255,112.792963333
119,0.51,0.41,-0.66,13.3344,-7.284256667,112.792996667
120,0.75,0.41,-0.7,11.8152,-7.284255,112.793028333
121,0.66,0.45,-0.72,11.8152,-7.284255,112.793028333
122,0.56,0.51,-0.91,10.8144,-7.284248333,112.793058333
123,0.48,0.61,-0.72,9.8172,-7.284246667,112.793083333
124,0.6,0.45,-0.77,9.8172,-7.284246667,112.793083333
125,0.43,0.42,-0.62,8.4456,-7.284245,112.793103333
126,0.56,0.44,-0.69,10.7028,-7.284248333,112.793135
127,0.39,0.2,-0.54,12.3696,-7.284236667,112.793158333
128,0.37,0.4,-0.67,12.3696,-7.284236667,112.793158333
129,0.55,0.29,-0.66,11.592,-7.284228333,112.79318
130,0.46,0.26,-0.52,11.592,-7.284228333,112.79318
131,0.26,0.32,-0.55,9.5184,-7.284216667,112.793193333
132,0.46,0.38,-0.64,10.206,-7.284195,112.7932
133,0.72,0.49,-0.88,10.206,-7.284195,112.7932
134,0.54,0.41,-0.8,11.4084,-7.284173333,112.7932
135,0.54,0.51,-0.67,12.834,-7.284145,112.7932
136,0.54,0.45,-0.49,12.834,-7.284145,112.7932
137,0.27,0.38,-0.56,12.4452,-7.284118333,112.793195
138,0.85,0.41,-0.96,12.87,-7.28409,112.793186667
139,0.38,0.41,-0.69,12.87,-7.28409,112.793186667
140,0.58,0.6,-0.93,14.8716,-7.284055,112.793183333
141,0.32,0.43,-0.6,14.8716,-7.284055,112.793183333
142,0.23,0.3,-0.52,14.8716,-7.284055,112.793183333
143,0.16,0.38,-0.45,16.038,-7.284018333,112.79318
144,0.53,0.54,-0.54,16.02,-7.283978333,112.79318
