0.4775, 0.2625, -0.39, nan, 0.0, 0.0, -7.284248333, 112.793058333, 12520424.2935
0.561, 0.436, -0.676, 10.8144, -7.284248333, 112.793058333, -7.284246667, 112.793083333, 2.76365352392
0.63, 0.397, -0.644, 9.8172, -7.284246667, 112.793083333, -7.284245, 112.793103333, 2.21372432416
0.566666666667, 0.41, -0.686666666667, 8.4456, -7.284245, 112.793103333, -7.284248333, 112.793135, 3.51239868979
0.5275, 0.42625, -0.57875, 10.7028, -7.284248333, 112.793135, -7.284236667, 112.793158333, 2.88201315794
0.673333333333, 0.373333333333, -0.646666666667, 12.3696, -7.284236667, 112.793158333, -7.284228333, 112.79318, 2.56319951953
0.636363636364, 0.413636363636, -0.708181818182, 11.592, -7.284228333, 112.79318, -7.284216667, 112.793193333, 1.96096475673
0.576666666667, 0.432222222222, -0.718888888889, 9.5184, -7.284216667, 112.793193333, -7.284195, 112.7932, 2.51898410254
0.544615384615, 0.407692307692, -0.660769230769, 10.206, -7.284195, 112.7932, -7.284173333, 112.7932, 2.40926047564
0.428571428571, 0.428571428571, -0.705714285714, 11.4084, -7.284173333, 112.7932, -7.284145, 112.7932, 3.15048585665
0.47, 0.412222222222, -0.675555555556, 12.834, -7.284145, 112.7932, -7.284118333, 112.793195, 3.01608320952
0.434, 0.414, -0.667, 12.4452, -7.284118333, 112.793195, -7.28409, 112.793186667, 3.28181707378
0.621, 0.442, -0.589, 12.87, -7.28409, 112.793186667, -7.284055, 112.793183333, 3.90915703204
0.7, 0.44, -0.714615384615, 14.8716, -7.284055, 112.793183333, -7.284018333, 112.79318, 4.09372424556
0.522857142857, 0.367142857143, -0.59, 16.038, -7.284018333, 112.79318, -7.283978333, 112.79318, 4.44779706569
0.608, 0.432, -0.596, 16.02, -7.283978333, 112.79318, -7.283936667, 112.793176667, 4.64760990859
0.431111111111, 0.411111111111, -0.595555555556, 16.614, -7.283936667, 112.793176667, -7.283893333, 112.793178333, 4.82202347011
0.589, 0.426, -0.652, 16.8912, -7.283893333, 112.793178333, -7.28385, 112.793176667, 4.82191235683
